,LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,LENGTH,REMARK,geometry
363596,1220101700,1220056400,1220059100,1,104,000,-,논현로189길,0,0,000,30,0,0,0,250.369220786828,,"LINESTRING (127.02183718286001 37.52737701517163, 127.02325659566446 37.52932916277206)"
363597,1220101800,1220059100,1220056400,1,104,000,-,논현로189길,0,0,000,30,0,0,0,250.369220786828,,"LINESTRING (127.02313911154987 37.52938334415498, 127.02171970077899 37.52743119515989)"
363598,1220101900,1220059200,1220056200,1,104,000,-,선릉로190길,0,0,000,30,0,0,0,871.717177141823,,"LINESTRING (127.04472226826931 37.52954649460329, 127.04554951099719 37.52930982231329, 127.04638925161109 37.52909808264064, 127.04943055741666 37.52837200837255, 127.05263246805904 37.52761263459126, 127.05414634445846 37.5272354044469)"
363599,1220102000,1220056200,1220059200,1,104,000,-,선릉로190길,0,0,000,30,0,0,0,871.216301281252,,"LINESTRING (127.05418688255894 37.527338591111246, 127.05267211182934 37.52771604471552, 127.0494694212032 37.528475603690566, 127.04642923369043 37.52920141091069, 127.04559296471292 37.5294122755525, 127.04476816540661 37.529648248039635)"
363600,1220102100,1220058800,1220057100,1,104,000,-,압구정로42길,0,0,000,30,0,0,0,147.239714247515,,"LINESTRING (127.03570753877332 37.52900743338211, 127.03565272220843 37.52885997489302, 127.03539212137608 37.52825240510635, 127.03518518156747 37.52774783295063)"
363624,1220102200,1220057200,1220059200,1,104,000,-,압구정로61길,0,0,000,30,0,0,0,215.57203209416,,"LINESTRING (127.04410992974745 37.52771809333703, 127.04414542827129 37.5278450321291, 127.04471365726236 37.529380999196334, 127.04480859041391 37.529578001441976)"
363625,1220102300,1220059200,1220057200,1,104,000,-,압구정로61길,0,0,000,30,0,0,0,217.340461674938,,"LINESTRING (127.04468184319799 37.52961674117181, 127.04458496541737 37.52941570307269, 127.04401391167465 37.52787209324924, 127.04397741910957 37.52774159763313)"
363626,1220102400,1220059400,1220010000,1,104,000,-,압구정로29길,0,0,000,30,0,0,0,347.568939736237,,"LINESTRING (127.02764918680293 37.53025050559475, 127.02831617395094 37.52786928941055, 127.02833677618898 37.52762359567964, 127.02831281980271 37.527178388451915)"
363627,1220102500,1220010000,1220059400,1,104,000,-,압구정로29길,0,0,000,30,0,0,0,350.72155221514,,"LINESTRING (127.02844845149336 37.5271737589472, 127.02847272770246 37.52762488745484, 127.02845093775265 37.52788475155131, 127.02778169277927 37.53027404649898)"
363628,1220103000,1220059500,1220059200,1,104,000,-,선릉로190길,0,0,000,30,0,0,0,293.361706432999,,"LINESTRING (127.04162952086095 37.53050142722817, 127.04179151389816 37.53048274451438, 127.04471994378095 37.52954719736369)"
363629,1220103200,1220060000,1220058700,1,104,000,-,압구정로39길,0,0,000,30,0,0,0,234.223325437217,,"LINESTRING (127.03171002698167 37.53102817012499, 127.03250390287305 37.5290147466422)"
363630,1220103300,1220058700,1220060000,1,104,000,-,압구정로39길,0,0,000,30,0,0,0,234.223325435161,,"LINESTRING (127.0326334275828 37.52904713797262, 127.03183955483105 37.53106056231353)"
363631,1220103400,1220058600,1220060200,1,104,000,-,선릉로189길.압구정로,0,0,000,30,0,0,0,316.116969619598,,"LINESTRING (127.03699810311949 37.52877772490341, 127.03796932679107 37.53151890731976)"
363632,1220103500,1220060200,1220058600,1,104,000,-,선릉로189길.압구정로,0,0,000,30,0,0,0,316.116996737977,,"LINESTRING (127.0378386647793 37.53154826963881, 127.03686744437543 37.528807086159595)"
363643,1220103700,1220059100,1220060100,1,104,000,-,논현로189길,0,0,000,30,0,0,0,237.130301451473,,"LINESTRING (127.02325633421442 37.5293288060269, 127.02461849753335 37.531169459759525)"
363644,1220103800,1220060100,1220059100,1,104,000,-,논현로189길,0,0,000,30,0,0,0,243.146039872599,,"LINESTRING (127.02453457911353 37.531271760696015, 127.02313937299955 37.5293837009004)"
363645,1220104300,1220059900,1220059500,1,104,000,-,선릉로189길,0,0,000,30,0,0,0,142.297520181949,,"LINESTRING (127.0401048502466 37.53096150066238, 127.04141391693486 37.530640229313626, 127.04159452721187 37.53051426080799)"
363646,1220104400,1220059500,1220059900,1,104,000,-,선릉로189길,0,0,000,30,0,0,0,147.41710577262,,"LINESTRING (127.04168397228145 37.53059559780628, 127.04148157698994 37.53073676137985, 127.04014483144167 37.53106482652456)"
363648,1220104500,1220059600,1220060000,1,104,000,-,-,0,0,000,30,0,0,0,131.332313299911,도로명없음,"LINESTRING (127.03036034821938 37.530677949676665, 127.03179282082554 37.53099224746682)"
363649,1220104600,1220060000,1220059600,1,104,000,-,-,0,0,000,30,0,0,0,131.332313299911,도로명없음,"LINESTRING (127.03175676093375 37.53109648410307, 127.03032428648481 37.53078218588192)"
363650,1220104700,1220060200,1220059900,1,104,000,-,선릉로189길,0,0,000,30,0,0,0,204.61904721225,,"LINESTRING (127.03788483410428 37.53148172670651, 127.04010567829836 37.5309613021609)"
363651,1220104800,1220059900,1220060200,1,104,000,-,선릉로189길,0,0,000,30,0,0,0,204.618923079063,,"LINESTRING (127.04014400338889 37.53106502502634, 127.03792315751782 37.53158544938366)"
363652,1220104900,1220060600,1220059400,1,104,000,-,압구정로29길,0,0,000,30,0,0,0,217.830219430053,,"LINESTRING (127.02706200606993 37.5321554557192, 127.02764951561414 37.530249388275955)"
363653,1220105000,1220059400,1220060600,2,104,000,-,압구정로29길,0,0,000,30,0,0,0,217.830243297568,,"LINESTRING (127.02778136396961 37.53027516291716, 127.02719385644794 37.53218123100699)"
363656,1220105200,1220060300,1220060200,1,104,000,-,선릉로189길,0,0,000,30,0,0,0,135.636375467194,,"LINESTRING (127.03641230308907 37.5318254560542, 127.03788490197836 37.531481710466714)"
363657,1220105300,1220060200,1220060300,1,104,000,-,선릉로189길,0,0,000,30,0,0,0,135.636279493621,,"LINESTRING (127.03792308964367 37.53158546562347, 127.03645049002192 37.53192921168172)"
363668,1220105500,1220060100,1220060600,1,104,000,-,논현로190길,0,0,000,30,0,0,0,256.510764592191,,"LINESTRING (127.02461849753335 37.531169459759525, 127.02479916334032 37.531436392254484, 127.02489495679593 37.531518993918525, 127.02503706277047 37.531590088017204, 127.02714822254741 37.53211675504944)"
363669,1220105600,1220060600,1220060100,1,104,000,-,논현로190길,0,0,000,30,0,0,0,259.361943109522,,"LINESTRING (127.02710763991986 37.53221993170968, 127.02497971594221 37.531689082357865, 127.0248074605254 37.531602904559115, 127.02468766497027 37.53149960734065, 127.02453457911353 37.531271760696015)"
363670,1220105700,1220061200,1220059600,1,104,000,-,압구정로33길,0,0,000,30,0,0,0,240.479935318889,,"LINESTRING (127.02944781477686 37.53277705772932, 127.0302776704468 37.53071357847736)"
363671,1220105800,1220059600,1220061200,1,104,000,-,압구정로33길,0,0,000,30,0,0,0,240.479840092405,,"LINESTRING (127.03040696431053 37.53074655614798, 127.02957711183817 37.53281003539453)"
363673,1220105900,1220059800,1220060800,1,102,000,88,올림픽대로,0,0,102,40,5,0,0,288.065627439948,,"LINESTRING (127.0340230964256 37.53022711099908, 127.03415333078529 37.53095380852846, 127.03436455615038 37.53183870170422, 127.0343949089458 37.53201410699002, 127.03443024339418 37.53211083178462, 127.03447925286362 37.53217541566593, 127.03454176045162 37.53223647536748, 127.03459988820453 37.5322796316238, 127.03467153503905 37.53231568669697, 127.03476414427193 37.53235182385578, 127.03484787348941 37.53237123197134, 127.03495862828606 37.53237882260878, 127.0351566057607 37.532373640746115)"
363710,1220106800,1220060600,1220061200,1,104,000,-,논현로190길,0,0,000,30,0,0,0,221.890775093467,,"LINESTRING (127.02714916054933 37.53211699540111, 127.02953369057083 37.5327421972758)"
363717,1220106900,1220061200,1220060600,1,104,000,-,논현로190길,0,0,000,30,0,0,0,221.890901368994,,"LINESTRING (127.02949123598665 37.53284489587925, 127.02710670191712 37.532219692258664)"
363718,1220107000,1220061800,1220059700,1,102,000,88,올림픽대로,0,0,102,40,5,0,0,496.122051389728,,"LINESTRING (127.03169076578085 37.53359312374117, 127.03182925474921 37.53345364578583, 127.03196546592103 37.53334120461825, 127.03215488609122 37.53322032806052, 127.03227650199224 37.53316715114209, 127.03253758996729 37.533078753465404, 127.03277159091286 37.53301171194965, 127.03305518144559 37.53291624753676, 127.03330726219191 37.53283138980801, 127.03385671687852 37.53260103860113, 127.03398297826448 37.53252283688656, 127.03402376146794 37.53246576204036, 127.03404221823816 37.53238713536333, 127.034038594359 37.53224760737102, 127.03391831514377 37.53144144320919, 127.03388039895073 37.530797387711075, 127.03388491592777 37.53021597290219)"
363719,1220107100,1220061700,1220061100,1,102,000,88,올림픽대로,0,0,102,40,5,0,0,420.848219798978,,"LINESTRING (127.02650391458828 37.53380779117268, 127.02615648401493 37.533683157490195, 127.02569522188186 37.53345951588446, 127.02544011314899 37.53331182407059, 127.02525673878604 37.533185882764975, 127.0250555789609 37.53303125166715, 127.0249036947834 37.532898282521614, 127.02474745611298 37.53274383242213, 127.024600064683 37.532610879957886, 127.02453763377719 37.5325390840575, 127.02447064134776 37.53247800107098, 127.02438119099641 37.53241682717828, 127.02428255192946 37.532387811838056, 127.0242242040132 37.53238042209634, 127.02412531524853 37.532390756099225, 127.02403969777329 37.532433337753645, 127.02392238675688 37.53251514184437, 127.02380482550832 37.532636294388716, 127.02313113700838 37.53348731923848)"
363720,1220107200,1220060500,1220061900,1,102,000,88,올림픽대로,0,0,102,40,5,0,0,335.379345469184,,"LINESTRING (127.03977057939484 37.531721285721275, 127.03909740720817 37.53198217375033, 127.03850347371115 37.532144407637226, 127.0381644705892 37.53224324577808, 127.03793626665032 37.53234251592508, 127.03767785188128 37.532484594626666, 127.03741919950147 37.532664830230765, 127.0372266039366 37.53281670527295, 127.03696791999825 37.53300170798641, 127.03682356006425 37.53310130559125, 127.03655906174886 37.533257666392004)"
363721,1220107300,1220061200,1220061300,1,104,000,-,논현로190길,0,0,000,30,0,0,0,184.88324183504,,"LINESTRING (127.02953185527498 37.53274173912519, 127.03038706058169 37.532944750171936, 127.0307126951734 37.53300073162653, 127.03100550636226 37.53302153671418, 127.03136335556503 37.533014405403065, 127.03157690366862 37.533000176651925)"
363722,1220107400,1220061300,1220061200,1,104,000,-,논현로190길,0,0,000,30,0,0,0,189.365111185156,,"LINESTRING (127.03158822345456 37.53310792073447, 127.0313707209268 37.533122412747666, 127.03100115796036 37.53312977781286, 127.03069225969412 37.53310782992257, 127.03035329475783 37.53304955608901, 127.02949307128478 37.53284535403047)"
363723,1220107500,1220061500,1220062100,1,102,000,88,올림픽대로,0,0,102,40,5,0,0,838.245796284808,,"LINESTRING (127.03431171106975 37.532311272365554, 127.03465224650618 37.53361266353573, 127.03472311034498 37.53377511211, 127.03484808450217 37.53390438514664, 127.03503923682074 37.5339862223591, 127.03526075012023 37.53400140316488, 127.03548276590831 37.53393550143352, 127.03558517546045 37.53384051053075, 127.03566371542085 37.53373111704075, 127.03568259944332 37.53358333186643, 127.035635573519 37.533440056279915, 127.03556426454178 37.53334915236161, 127.03545094343609 37.533272391416325, 127.03527767081312 37.53320493490246, 127.03515794617174 37.533194923543554, 127.03496039152196 37.53317983726538, 127.03474472187433 37.53318852709722, 127.03425322292611 37.53324859535205, 127.03407328083343 37.53329081245075, 127.03367138107276 37.53338938911104, 127.03229160133377 37.53374642847032, 127.0316557580511 37.533901306982955, 127.03128379915141 37.53399999452061, 127.03052807740784 37.534168701083324, 127.03020429779941 37.53422464909406, 127.02991656641034 37.53424844658776)"
363729,1220107700,1220060500,1220061600,1,102,000,88,올림픽대로,0,0,102,40,5,0,0,978.579953711289,,"LINESTRING (127.03977057939484 37.531721285721275, 127.03895074798655 37.53196967667168, 127.03802099709223 37.532199757482445, 127.03746902701205 37.532354996192794, 127.03709109389601 37.532453678711214, 127.03658107303842 37.53260430768042, 127.03630507005009 37.53268430894421, 127.0360828518955 37.53278359889095, 127.03590252645543 37.53288782398745, 127.03576412553252 37.5329922127142, 127.03561359792815 37.53312040217343, 127.03545728725537 37.533215180453524, 127.03530708467835 37.53329090413243, 127.03515089102466 37.53336660417472, 127.03495295189938 37.533413522183295, 127.03475510092314 37.53344613013649, 127.03397573250953 37.53356706853225, 127.03359796590497 37.53363712221421, 127.03340586473404 37.533707908887614, 127.03330348328726 37.53379812799642, 127.03322476129554 37.53393613755797, 127.03321198029053 37.534064868050734, 127.03324124317965 37.53417468641739, 127.03330644104686 37.534284646013596, 127.03340179458927 37.534361337501814, 127.03352128224037 37.53440950628904, 127.03365888804237 37.53443389868781, 127.03383862531129 37.53442506887229, 127.03399476233858 37.53435890949058, 127.03412110144069 37.534268784684556, 127.03419383242706 37.534130751040344, 127.03421870914042 37.53398298870123, 127.0341815043362 37.53235773600933)"
363807,1220109900,1220041300,1220039100,1,104,000,-,봉은사로37길,0,0,000,30,0,0,0,243.119812140801,,"LINESTRING (127.03749562801508 37.50971767475528, 127.03682499874867 37.50952639432008, 127.03640420547863 37.50937952765026, 127.03685634533721 37.5088865207605, 127.03709727874983 37.508441314754066, 127.03716058852834 37.508287657318334)"
363808,1220110000,1220041400,1220043700,2,104,000,-,봉은사로114길,1,0,000,30,0,0,0,486.987385041255,,"LINESTRING (127.06652737329729 37.50990797971991, 127.06624199052904 37.51066479819083, 127.06574411726717 37.51219147841445, 127.06570636151551 37.5123214476398, 127.06568639420662 37.512454018069164, 127.06568361826557 37.51260214918459, 127.06569252405129 37.5127604407293, 127.06592088516733 37.514195630751516)"
363809,1220110100,1220045000,1220041600,2,104,000,-,테헤란로115길,1,0,000,30,0,0,0,600.320120353999,,"LINESTRING (127.06652149945275 37.51540804050398, 127.06671370454053 37.51401447308864, 127.06697260200671 37.512345456427646, 127.06726716014374 37.5102942547261, 127.06731778771933 37.510036727834084)"
363810,1220110200,1220043700,1220044800,2,104,000,-,봉은사로114길,1,0,000,30,0,0,0,120.947535006957,,"LINESTRING (127.0659209830102 37.51419627581564, 127.06607669264213 37.515278935789176)"
363811,1220110300,1220044800,1220045700,1,104,000,-,봉은사로113길,1,0,000,30,0,0,0,78.915398519731,,"LINESTRING (127.06607649927034 37.51527771053242, 127.06619832844282 37.515982087459)"
363812,1220110600,1220002200,1220064100,1,102,000,61,동부간선도로,0,0,102,80,5,0,0,318.096840259017,,"LINESTRING (127.06470593275291 37.51877585354751, 127.06500940344307 37.51854525355587, 127.065317258871 37.5183794477963, 127.06573017870019 37.518166330596976, 127.06597815129287 37.518000303233215, 127.06616645032696 37.51779828307475, 127.06624219658887 37.51764354646728, 127.06633322456952 37.51743520684684, 127.06659000903049 37.516509786854876)"
363813,1220110700,1220052300,1220057100,1,104,000,-,압구정로42길,1,0,000,30,0,0,0,505.328728096956,,"LINESTRING (127.03418878286817 37.52329595125962, 127.03415338134332 37.524216058898276, 127.03416205889656 37.52432940519007, 127.03434086672537 37.525327242199516, 127.03496839901578 37.52683902337376, 127.03531467806808 37.52771537715475)"
363814,1220110800,1220057100,1220058800,1,104,000,-,압구정로42길,1,0,000,30,0,0,0,147.44438203874,,"LINESTRING (127.03531467806808 37.52771537715475, 127.03552128676678 37.52821907431305, 127.03578210032553 37.52882713840341, 127.0358377134738 37.52897674007444)"
363842,1220321500,1220151100,1220158000,1,104,000,-,학동로4길,0,0,000,10,0,0,0,176.656962263667,,"LINESTRING (127.0235595196038 37.51008091509785, 127.023097237803 37.51104707962957, 127.02300988008902 37.51123842766711, 127.02285640532531 37.5115707649925)"
363843,1220321600,1220158000,1220151100,1,104,000,-,학동로4길,0,0,000,10,0,0,0,176.796771691918,,"LINESTRING (127.02272902299812 37.51153343573451, 127.02288241121552 37.51120128599811, 127.02297004048526 37.51100934604089, 127.02343269443477 37.51004240706284)"
363844,1220321700,1220151200,1220043202,1,104,000,-,학동로64길,0,0,000,30,0,0,0,230.092462119054,,"LINESTRING (127.04535712428803 37.51664725984317, 127.045390253856 37.516588366537015, 127.04553902496065 37.51550575164749, 127.0455641473462 37.51528805315877, 127.04559041512071 37.51514796757787, 127.04566734281075 37.5149770273604, 127.0458148569845 37.514618094119164)"
